match_name,match_level,match_date,shooter,div,class,power_factor,cat,stg,factor,pts,a,c,d,ded,mi,ns,pe,ot,time
2025_MA5_2,2,2025-02-23,"DELLA MANNA, ANGELO",S,C,Minor,SS,Stage 6,1.9721,41,9,2,0,0,1,0,0,,20.79
2025_MA5_2,2,2025-02-23,"TRANQUILLI, VALTER",C,G,Minor,S,Stage 2,3.8905,54,9,3,0,0,0,0,0,,13.88
2025_MA5_2,2,2025-02-23,"TRANQUILLI, VALTER",C,G,Minor,S,Stage 1,5.3571,108,19,4,1,0,0,0,0,,20.16
2025_MA5_2,2,2025-02-23,"GIOVANNELLI, ALESSIO",PCO,D,Minor,,Stage 8,6.921,156,30,2,0,0,0,0,0,,22.54
2025_MA5_2,2,2025-02-23,"GIOVANNELLI, ALESSIO",PCO,D,Minor,,Stage 7,4.6774,58,11,1,0,0,0,0,0,,12.4
2025_MA5_2,2,2025-02-23,"GIOVANNELLI, ALESSIO",PCO,D,Minor,,Stage 6,2.5536,25,8,1,2,0,1,1,0,,9.79
2025_MA5_2,2,2025-02-23,"GIOVANNELLI, ALESSIO",PCO,D,Minor,,Stage 5,4.6036,54,9,3,0,0,0,0,0,,11.73
2025_MA5_2,2,2025-02-23,"GIOVANNELLI, ALESSIO",PCO,D,Minor,,Stage 4,6.9136,112,20,4,0,0,0,0,0,,16.2
2025_MA5_2,2,2025-02-23,"GIOVANNELLI, ALESSIO",PCO,D,Minor,,Stage 3,7.3239,156,30,2,0,0,0,0,0,,21.3
2025_MA5_2,2,2025-02-23,"GIOVANNELLI, ALESSIO",PCO,D,Minor,,Stage 2,5.4264,56,10,2,0,0,0,0,0,,10.32
2025_MA5_2,2,2025-02-23,"GIOVANNELLI, ALESSIO",PCO,D,Minor,,Stage 1,6.3879,110,20,3,1,0,0,0,0,,17.22
2025_MA5_2,2,2025-02-23,"PIGLIASCO, SAVERIO",P,D,Minor,,Stage 8,4.4601,133,25,6,0,0,1,0,0,,29.82
2025_MA5_2,2,2025-02-23,"TRANQUILLI, VALTER",C,G,Minor,S,Stage 3,7.362,156,30,2,0,0,0,0,0,,21.19
